player_api_id,birthday,height,weight
26288,1985-02-02 00:00:00,180.34,185
282012,1994-05-14 00:00:00,180.34,172
23951,1978-07-22 00:00:00,177.8,165
26799,1981-05-24 00:00:00,193.04,185
150217,1987-05-09 00:00:00,193.04,192
725718,1997-02-17 00:00:00,193.04,165
31436,1977-03-22 00:00:00,177.8,159
34492,1976-05-06 00:00:00,177.8,154
352408,1993-05-02 00:00:00,182.88,179
35439,1981-05-01 00:00:00,167.64,137
34381,1983-05-02 00:00:00,185.42,172
37243,1981-02-13 00:00:00,172.72,146
39660,1983-01-16 00:00:00,182.88,143
38761,1980-05-27 00:00:00,175.26,150
287232,1990-03-09 00:00:00,185.42,174
78409,1986-10-16 00:00:00,187.96,179
25935,1975-07-14 00:00:00,175.26,159
478987,1987-12-29 00:00:00,185.42,183
68552,1994-03-20 00:00:00,172.72,141
38075,1986-03-29 00:00:00,180.34,152
562801,1995-07-03 00:00:00,185.42,165
166675,1988-11-06 00:00:00,175.26,159
602836,1995-11-30 00:00:00,182.88,161
476769,1991-05-08 00:00:00,187.96,172
267680,1988-10-18 00:00:00,187.96,185
304350,1994-07-29 00:00:00,175.26,157
192899,1989-12-24 00:00:00,182.88,174
112117,1989-12-30 00:00:00,180.34,168
25664,1975-10-05 00:00:00,190.5,205
25253,1982-06-08 00:00:00,193.04,203
292773,1992-01-31 00:00:00,177.8,159
30720,1973-10-07 00:00:00,195.58,187
163971,1989-06-09 00:00:00,182.88,163
34079,1986-02-24 00:00:00,180.34,165
42812,1972-01-22 00:00:00,182.88,176
33128,1986-07-12 00:00:00,182.88,168
30822,1978-03-11 00:00:00,187.96,176
47357,1984-05-22 00:00:00,175.26,163
107806,1983-01-23 00:00:00,185.42,190
34182,1980-12-14 00:00:00,177.8,159
5710,1980-09-24 00:00:00,193.04,198
96613,1985-06-24 00:00:00,187.96,183
106175,1986-02-17 00:00:00,193.04,185
34967,1985-04-05 00:00:00,172.72,157
30820,1983-09-08 00:00:00,193.04,196
36391,1988-03-08 00:00:00,170.18,161
103139,1988-04-19 00:00:00,160.02,123
33611,1976-10-10 00:00:00,185.42,181
38139,1988-02-16 00:00:00,172.72,148
570434,1993-03-15 00:00:00,182.88,174
24383,1982-07-02 00:00:00,175.26,154
56868,1987-07-21 00:00:00,172.72,163
161396,1990-05-01 00:00:00,177.8,163
19243,1988-10-07 00:00:00,187.96,187
70891,1981-03-10 00:00:00,182.88,179
39622,1976-07-31 00:00:00,177.8,170
182791,1990-07-31 00:00:00,182.88,157
183059,1991-06-26 00:00:00,185.42,168
150395,1990-05-10 00:00:00,172.72,146
38460,1979-05-19 00:00:00,180.34,172
303227,1984-01-14 00:00:00,185.42,174
56678,1986-02-16 00:00:00,185.42,161
51321,1984-01-05 00:00:00,165.1,150
684723,1995-01-28 00:00:00,182.88,190
99054,1987-06-08 00:00:00,175.26,168
27514,1974-07-06 00:00:00,190.5,198
429988,1993-02-07 00:00:00,177.8,146
305968,1988-09-30 00:00:00,177.8,170
420568,1993-08-16 00:00:00,185.42,163
361778,1994-05-03 00:00:00,170.18,141
41466,1981-11-03 00:00:00,195.58,192
42168,1980-11-02 00:00:00,187.96,185
24412,1974-08-22 00:00:00,180.34,168
2752,1982-12-29 00:00:00,187.96,174
213504,1990-05-09 00:00:00,185.42,165
203746,1991-06-25 00:00:00,182.88,174
30549,1979-06-12 00:00:00,182.88,172
184132,1985-05-09 00:00:00,193.04,190
26214,1980-05-18 00:00:00,177.8,179
101422,1988-07-26 00:00:00,177.8,154
201111,1992-09-19 00:00:00,187.96,163
37416,1980-04-27 00:00:00,180.34,176
37435,1977-04-24 00:00:00,175.26,159
56593,1986-08-08 00:00:00,175.26,159
297579,1993-03-24 00:00:00,177.8,157
244377,1993-05-15 00:00:00,177.8,170
167069,1988-04-26 00:00:00,180.34,170
18384,1986-05-01 00:00:00,177.8,165
19393,1979-05-11 00:00:00,187.96,203
31235,1985-02-28 00:00:00,172.72,161
89476,1988-03-09 00:00:00,177.8,176
268283,1992-06-07 00:00:00,177.8,143
37025,1979-08-17 00:00:00,180.34,165
37952,1985-03-18 00:00:00,190.5,190
34299,1973-08-27 00:00:00,187.96,168
38369,1985-11-22 00:00:00,185.42,161
521204,1991-06-14 00:00:00,170.18,132
150498,1983-02-06 00:00:00,182.88,165
27430,1981-01-30 00:00:00,187.96,165
37558,1983-03-07 00:00:00,182.88,176
5662,1979-11-20 00:00:00,190.5,187
478345,1995-02-05 00:00:00,193.04,187
148313,1990-05-18 00:00:00,170.18,134
261609,1993-03-23 00:00:00,182.88,172
277335,1989-06-10 00:00:00,182.88,154
25496,1987-03-29 00:00:00,175.26,170
15913,1982-09-23 00:00:00,177.8,165
78413,1980-08-12 00:00:00,182.88,170
39163,1976-08-07 00:00:00,190.5,183
42325,1981-10-20 00:00:00,177.8,165
358937,1993-10-26 00:00:00,175.26,150
641168,1998-03-02 00:00:00,182.88,165
19277,1983-11-11 00:00:00,185.42,172
496648,1995-01-17 00:00:00,185.42,181
10491,1985-02-27 00:00:00,185.42,170
277848,1993-04-24 00:00:00,190.5,190
8932,1981-05-26 00:00:00,193.04,196
557587,1994-01-17 00:00:00,190.5,194
154267,1990-01-21 00:00:00,177.8,159
361735,1993-09-14 00:00:00,182.88,181
164105,1986-02-10 00:00:00,170.18,132
242783,1991-07-01 00:00:00,167.64,141
570461,1996-12-01 00:00:00,177.8,154
150031,1980-08-10 00:00:00,185.42,170
164397,1984-04-18 00:00:00,182.88,185
181208,1991-01-14 00:00:00,182.88,154
98374,1990-02-21 00:00:00,185.42,181
208926,1988-09-14 00:00:00,175.26,154
40968,1984-09-23 00:00:00,177.8,165
98375,1990-02-22 00:00:00,175.26,150
24661,1980-11-08 00:00:00,180.34,170
543969,1996-06-04 00:00:00,182.88,170
110184,1989-02-13 00:00:00,185.42,181
215711,1989-12-21 00:00:00,182.88,181
139898,1988-01-05 00:00:00,190.5,194
37139,1980-07-22 00:00:00,182.88,185
41165,1988-04-13 00:00:00,180.34,176
583417,1996-04-20 00:00:00,180.34,150
426202,1995-04-18 00:00:00,185.42,165
185000,1986-01-01 00:00:00,177.8,174
101197,1987-05-30 00:00:00,175.26,159
163999,1976-03-22 00:00:00,182.88,163
164228,1983-04-26 00:00:00,187.96,172
26040,1986-02-14 00:00:00,175.26,143
74838,1989-04-06 00:00:00,170.18,157
23304,1976-03-26 00:00:00,172.72,165
41605,1984-10-09 00:00:00,177.8,163
281338,1991-03-21 00:00:00,187.96,187
486819,1995-04-21 00:00:00,175.26,154
474682,1987-12-31 00:00:00,182.88,168
33418,1981-08-12 00:00:00,182.88,187
242156,1992-07-29 00:00:00,182.88,161
34370,1985-04-20 00:00:00,187.96,181
35637,1980-03-01 00:00:00,190.5,190
31308,1985-10-31 00:00:00,187.96,183
198500,1992-02-18 00:00:00,185.42,172
154192,1986-10-10 00:00:00,187.96,190
31088,1982-07-14 00:00:00,175.26,146
308842,1993-01-13 00:00:00,190.5,170
688876,1997-09-24 00:00:00,177.8,132
177874,1992-02-06 00:00:00,182.88,152
279861,1992-04-07 00:00:00,175.26,161
300978,1993-05-02 00:00:00,180.34,161
150084,1991-10-24 00:00:00,187.96,185
340790,1995-11-18 00:00:00,185.42,176
364520,1994-08-01 00:00:00,182.88,159
41882,1986-12-30 00:00:00,182.88,165
42691,1982-08-03 00:00:00,182.88,165
74435,1982-02-09 00:00:00,182.88,172
38607,1979-09-06 00:00:00,175.26,163
38251,1976-07-07 00:00:00,185.42,176
36934,1987-03-04 00:00:00,185.42,187
591734,1997-09-14 00:00:00,185.42,165
470026,1996-02-14 00:00:00,170.18,143
206795,1992-07-06 00:00:00,180.34,159
213061,1988-09-16 00:00:00,170.18,148
303905,1994-01-31 00:00:00,182.88,165
29255,1984-04-20 00:00:00,172.72,157
357348,1993-06-22 00:00:00,172.72,139
266841,1995-07-10 00:00:00,172.72,143
27437,1984-12-19 00:00:00,187.96,179
433662,1994-04-19 00:00:00,185.42,172
35818,1987-07-01 00:00:00,187.96,172
27485,1985-11-27 00:00:00,195.58,201
303800,1993-08-15 00:00:00,187.96,192
45470,1987-09-16 00:00:00,187.96,192
96598,1989-01-08 00:00:00,185.42,176
26568,1979-09-05 00:00:00,182.88,165
32942,1983-02-15 00:00:00,177.8,161
169709,1990-03-18 00:00:00,182.88,179
410017,1993-11-24 00:00:00,185.42,201
242308,1991-05-28 00:00:00,187.96,170
39351,1979-10-22 00:00:00,193.04,201
110159,1988-06-15 00:00:00,175.26,154
612836,1997-04-18 00:00:00,185.42,168
110140,1988-06-23 00:00:00,182.88,143
279866,1992-11-03 00:00:00,185.42,194
80298,1988-10-12 00:00:00,175.26,154
128802,1987-08-28 00:00:00,175.26,148
174363,1989-04-30 00:00:00,175.26,159
163618,1984-09-13 00:00:00,182.88,179
75405,1983-06-28 00:00:00,182.88,198
719413,1995-03-20 00:00:00,185.42,187
178261,1992-08-07 00:00:00,182.88,150
186805,1989-11-22 00:00:00,180.34,163
40855,1980-12-12 00:00:00,193.04,183
158263,1988-01-24 00:00:00,167.64,161
35495,1980-12-29 00:00:00,190.5,212
40164,1977-06-01 00:00:00,187.96,174
38804,1982-10-06 00:00:00,175.26,174
69030,1986-08-27 00:00:00,187.96,181
25674,1983-08-03 00:00:00,177.8,163
159394,1986-08-15 00:00:00,193.04,185
690364,1996-01-30 00:00:00,175.26,139
156726,1990-09-14 00:00:00,172.72,143
346000,1994-03-22 00:00:00,175.26,152
110147,1988-01-12 00:00:00,193.04,176
120621,1983-03-09 00:00:00,187.96,194
149845,1986-01-30 00:00:00,182.88,187
172116,1990-08-06 00:00:00,170.18,148
95224,1987-07-15 00:00:00,182.88,165
12418,1986-02-27 00:00:00,182.88,170
127189,1991-08-22 00:00:00,177.8,163
38915,1984-01-23 00:00:00,187.96,176
29318,1983-04-08 00:00:00,175.26,159
173484,1986-09-07 00:00:00,185.42,168
46104,1987-05-06 00:00:00,170.18,134
243481,1991-03-18 00:00:00,182.88,176
41122,1985-02-18 00:00:00,175.26,152
22382,1985-07-07 00:00:00,182.88,146
36034,1980-07-25 00:00:00,180.34,174
186336,1983-02-12 00:00:00,175.26,161
37450,1980-06-27 00:00:00,175.26,157
21853,1981-11-12 00:00:00,177.8,159
37439,1977-10-17 00:00:00,187.96,192
77778,1985-03-11 00:00:00,180.34,157
20399,1982-05-15 00:00:00,165.1,132
127191,1989-10-08 00:00:00,182.88,170
75445,1990-02-01 00:00:00,182.88,161
520230,1994-03-08 00:00:00,175.26,159
30983,1984-08-18 00:00:00,182.88,159
166615,1988-12-24 00:00:00,185.42,174
39136,1984-09-16 00:00:00,180.34,168
17869,1985-05-21 00:00:00,193.04,203
12318,1984-11-28 00:00:00,190.5,198
22824,1985-08-01 00:00:00,177.8,154
94267,1988-11-20 00:00:00,180.34,168
75467,1982-05-07 00:00:00,185.42,176
16254,1986-03-16 00:00:00,187.96,181
26368,1985-01-19 00:00:00,185.42,172
37180,1985-01-27 00:00:00,180.34,157
116555,1991-04-01 00:00:00,187.96,194
363340,1990-10-20 00:00:00,177.8,161
42703,1985-10-21 00:00:00,175.26,161
19310,1983-03-22 00:00:00,177.8,159
361341,1989-09-14 00:00:00,187.96,179
277827,1992-04-03 00:00:00,182.88,150
139635,1991-04-27 00:00:00,190.5,190
196864,1991-08-06 00:00:00,185.42,163
299510,1994-05-11 00:00:00,185.42,176
72628,1987-11-26 00:00:00,187.96,181
231638,1989-04-22 00:00:00,177.8,157
258206,1989-11-07 00:00:00,190.5,194
440404,1996-03-06 00:00:00,175.26,150
482200,1993-07-03 00:00:00,172.72,154
265277,1992-03-21 00:00:00,167.64,146
568903,1988-01-18 00:00:00,177.8,163
78902,1986-09-07 00:00:00,182.88,165
97331,1988-04-12 00:00:00,182.88,183
31052,1984-03-31 00:00:00,182.88,179
369859,1992-08-02 00:00:00,190.5,176
14560,1986-09-08 00:00:00,182.88,165
107417,1991-01-07 00:00:00,172.72,163
268394,1989-12-18 00:00:00,175.26,168
181347,1984-05-14 00:00:00,187.96,183
362198,1986-11-15 00:00:00,177.8,163
80561,1985-04-19 00:00:00,170.18,154
115525,1985-09-25 00:00:00,182.88,179
150026,1987-12-22 00:00:00,187.96,179
29585,1983-09-21 00:00:00,182.88,170
363364,1993-08-17 00:00:00,187.96,183
20445,1986-03-14 00:00:00,185.42,181
26294,1986-01-13 00:00:00,180.34,163
361742,1994-02-16 00:00:00,175.26,154
38060,1980-01-18 00:00:00,172.72,168
477493,1991-04-30 00:00:00,187.96,165
30920,1984-07-15 00:00:00,182.88,172
27052,1986-03-30 00:00:00,175.26,150
184590,1987-04-14 00:00:00,177.8,165
179491,1989-12-15 00:00:00,180.34,170
278917,1992-08-17 00:00:00,162.56,141
56895,1987-03-05 00:00:00,172.72,163
128360,1986-05-21 00:00:00,180.34,154
183585,1987-12-05 00:00:00,190.5,190
15403,1986-03-17 00:00:00,193.04,185
19436,1983-01-15 00:00:00,182.88,185
33800,1982-07-07 00:00:00,182.88,159
49677,1987-02-14 00:00:00,182.88,157
39359,1979-03-16 00:00:00,175.26,161
19281,1985-11-17 00:00:00,180.34,161
232164,1991-01-01 00:00:00,182.88,168
451335,1996-04-15 00:00:00,190.5,154
365245,1994-08-19 00:00:00,180.34,143
37390,1982-07-31 00:00:00,185.42,185
362121,1993-11-02 00:00:00,187.96,176
134222,1988-06-16 00:00:00,180.34,168
26311,1978-03-30 00:00:00,185.42,168
17855,1983-05-13 00:00:00,180.34,163
26489,1983-04-08 00:00:00,180.34,168
185196,1991-03-15 00:00:00,187.96,172
118441,1987-07-06 00:00:00,182.88,176
299052,1991-11-04 00:00:00,180.34,170
19309,1983-06-17 00:00:00,180.34,170
74757,1979-11-16 00:00:00,177.8,157
150647,1989-03-23 00:00:00,182.88,163
213707,1986-11-05 00:00:00,175.26,154
183479,1992-02-17 00:00:00,177.8,148
30448,1978-05-15 00:00:00,187.96,176
37783,1981-11-30 00:00:00,185.42,176
425595,1993-01-26 00:00:00,177.8,170
33769,1982-09-23 00:00:00,185.42,187
121881,1985-10-18 00:00:00,193.04,176
209097,1984-06-06 00:00:00,180.34,159
150093,1990-07-13 00:00:00,172.72,150
50661,1989-11-20 00:00:00,175.26,154
41704,1983-02-25 00:00:00,177.8,159
43283,1982-09-19 00:00:00,187.96,185
78186,1980-08-05 00:00:00,177.8,163
168232,1990-05-10 00:00:00,187.96,154
27974,1986-03-28 00:00:00,190.5,185
38103,1980-04-30 00:00:00,185.42,174
212170,1991-06-01 00:00:00,185.42,168
26638,1980-04-04 00:00:00,177.8,172
30726,1970-10-29 00:00:00,198.12,196
144989,1988-10-18 00:00:00,190.5,154
111885,1988-02-22 00:00:00,180.34,168
26148,1980-01-25 00:00:00,185.42,179
46359,1988-08-18 00:00:00,187.96,159
56576,1982-01-01 00:00:00,167.64,161
75197,1980-08-13 00:00:00,187.96,165
79742,1988-04-10 00:00:00,193.04,185
33074,1978-09-15 00:00:00,185.42,196
20747,1983-03-20 00:00:00,185.42,181
102658,1989-08-11 00:00:00,167.64,143
116011,1989-06-10 00:00:00,172.72,172
23927,1981-01-15 00:00:00,180.34,165
118049,1987-11-25 00:00:00,182.88,165
307226,1993-03-05 00:00:00,182.88,163
40198,1981-06-14 00:00:00,175.26,161
108075,1988-01-20 00:00:00,185.42,168
42247,1984-10-02 00:00:00,190.5,183
207045,1992-02-21 00:00:00,193.04,190
156551,1991-02-13 00:00:00,187.96,185
215804,1992-04-22 00:00:00,177.8,163
171992,1985-05-16 00:00:00,172.72,165
45246,1981-09-04 00:00:00,177.8,168
148329,1980-03-15 00:00:00,190.5,196
103372,1979-03-30 00:00:00,190.5,190
185709,1985-03-26 00:00:00,185.42,170
14593,1987-02-17 00:00:00,177.8,161
11758,1983-10-01 00:00:00,175.26,165
181215,1987-03-26 00:00:00,187.96,187
185143,1989-05-28 00:00:00,182.88,168
186667,1988-02-22 00:00:00,180.34,170
26675,1987-02-13 00:00:00,175.26,170
22313,1980-08-04 00:00:00,177.8,165
27338,1978-08-03 00:00:00,177.8,154
46344,1987-10-17 00:00:00,177.8,146
96456,1988-12-18 00:00:00,177.8,161
33408,1985-01-19 00:00:00,185.42,183
488195,1994-09-02 00:00:00,180.34,176
574642,1995-05-10 00:00:00,185.42,152
26423,1983-01-23 00:00:00,175.26,154
192326,1989-03-03 00:00:00,182.88,170
150242,1989-02-06 00:00:00,187.96,179
37968,1983-07-11 00:00:00,167.64,146
430615,1993-04-20 00:00:00,180.34,154
67349,1986-10-31 00:00:00,177.8,172
293160,1994-02-02 00:00:00,182.88,154
467467,1994-04-02 00:00:00,182.88,152
352394,1991-10-01 00:00:00,165.1,141
22535,1981-11-16 00:00:00,172.72,148
172139,1985-08-01 00:00:00,185.42,181
12405,1985-08-25 00:00:00,185.42,176
39745,1981-04-14 00:00:00,182.88,172
188529,1992-08-01 00:00:00,182.88,183
240346,1993-08-13 00:00:00,172.72,154
265703,1990-09-09 00:00:00,175.26,161
42153,1981-12-15 00:00:00,177.8,154
26004,1985-03-25 00:00:00,172.72,161
317775,1991-04-10 00:00:00,180.34,181
17883,1983-05-15 00:00:00,182.88,179
24167,1983-01-16 00:00:00,190.5,198
30548,1983-03-17 00:00:00,175.26,143
38332,1987-12-26 00:00:00,175.26,150
35626,1977-10-09 00:00:00,187.96,176
42041,1982-01-08 00:00:00,177.8,165
41513,1982-05-23 00:00:00,177.8,165
167634,1985-05-05 00:00:00,167.64,132
39354,1977-01-12 00:00:00,187.96,183
42647,1980-08-31 00:00:00,187.96,181
300236,1992-11-26 00:00:00,193.04,181
79262,1987-02-05 00:00:00,185.42,190
193424,1989-01-22 00:00:00,185.42,170
30908,1984-01-24 00:00:00,175.26,157
163557,1980-08-16 00:00:00,187.96,176
51409,1986-02-23 00:00:00,185.42,183
164395,1986-01-24 00:00:00,180.34,165
147980,1986-07-05 00:00:00,177.8,168
70610,1980-01-03 00:00:00,193.04,187
24516,1984-06-29 00:00:00,185.42,183
31785,1986-08-11 00:00:00,170.18,141
259306,1994-08-02 00:00:00,180.34,174
112934,1989-08-03 00:00:00,187.96,194
34466,1978-01-11 00:00:00,185.42,205
25393,1978-07-04 00:00:00,177.8,163
205940,1989-01-24 00:00:00,172.72,154
56961,1988-04-28 00:00:00,172.72,154
114715,1981-08-12 00:00:00,190.5,198
27705,1979-01-20 00:00:00,193.04,183
18784,1986-01-18 00:00:00,180.34,172
47547,1989-01-07 00:00:00,180.34,174
268375,1992-09-02 00:00:00,193.04,187
34008,1981-06-11 00:00:00,182.88,174
279172,1990-10-31 00:00:00,187.96,165
394825,1994-04-30 00:00:00,185.42,174
41671,1985-12-01 00:00:00,195.58,198
168295,1990-07-10 00:00:00,195.58,176
129819,1986-05-10 00:00:00,177.8,161
103904,1989-09-30 00:00:00,180.34,170
40487,1988-03-07 00:00:00,177.8,170
557042,1995-02-05 00:00:00,193.04,196
113186,1988-10-24 00:00:00,180.34,154
26255,1980-08-18 00:00:00,185.42,179
30960,1984-02-26 00:00:00,190.5,181
192325,1990-12-02 00:00:00,172.72,157
561219,1996-05-23 00:00:00,175.26,137
42420,1983-09-22 00:00:00,187.96,176
179773,1982-03-09 00:00:00,180.34,170
30935,1983-06-04 00:00:00,177.8,161
183670,1987-05-10 00:00:00,182.88,198
159596,1992-01-10 00:00:00,180.34,148
687289,1995-05-14 00:00:00,187.96,157
304563,1987-04-13 00:00:00,182.88,185
128666,1988-09-16 00:00:00,180.34,172
112012,1990-11-21 00:00:00,177.8,159
161420,1990-03-03 00:00:00,182.88,168
45865,1985-02-14 00:00:00,180.34,165
35472,1979-09-24 00:00:00,182.88,157
24217,1980-09-07 00:00:00,170.18,159
307021,1994-01-12 00:00:00,187.96,181
37823,1984-11-18 00:00:00,177.8,163
38536,1984-02-26 00:00:00,185.42,185
622233,1993-08-11 00:00:00,180.34,150
141576,1990-07-09 00:00:00,182.88,172
202509,1994-08-03 00:00:00,170.18,134
170341,1988-12-14 00:00:00,180.34,170
295198,1990-09-25 00:00:00,182.88,165
66907,1987-05-29 00:00:00,182.88,165
181054,1991-07-08 00:00:00,170.18,150
177843,1990-09-11 00:00:00,198.12,203
464486,1997-05-10 00:00:00,185.42,165
195927,1989-11-04 00:00:00,175.26,163
33060,1982-04-21 00:00:00,195.58,218
161655,1990-09-14 00:00:00,177.8,148
282461,1992-04-27 00:00:00,185.42,159
67389,1984-11-14 00:00:00,177.8,161
33861,1982-03-01 00:00:00,175.26,152
32995,1978-08-17 00:00:00,175.26,157
243516,1992-11-17 00:00:00,182.88,168
519575,1995-02-06 00:00:00,182.88,174
34000,1980-02-10 00:00:00,180.34,170
40148,1986-02-22 00:00:00,177.8,157
186815,1991-10-07 00:00:00,175.26,152
193930,1992-08-16 00:00:00,187.96,181
177472,1988-08-31 00:00:00,182.88,172
514802,1995-08-13 00:00:00,185.42,176
116085,1988-03-12 00:00:00,182.88,161
150509,1987-07-25 00:00:00,177.8,179
705484,1998-02-04 00:00:00,180.34,176
257843,1990-03-27 00:00:00,177.8,159
73448,1988-06-12 00:00:00,190.5,203
30738,1979-07-11 00:00:00,185.42,163
30667,1978-11-12 00:00:00,182.88,174
210406,1987-08-24 00:00:00,167.64,143
574200,1994-04-12 00:00:00,187.96,170
41312,1977-11-11 00:00:00,180.34,176
39575,1973-08-02 00:00:00,180.34,176
361315,1994-01-15 00:00:00,187.96,183
23781,1981-05-04 00:00:00,175.26,179
331528,1992-05-12 00:00:00,182.88,159
62358,1987-08-31 00:00:00,193.04,196
41308,1981-05-03 00:00:00,193.04,201
94812,1988-11-17 00:00:00,177.8,176
38785,1983-07-08 00:00:00,187.96,179
95082,1989-03-23 00:00:00,190.5,201
26394,1984-04-01 00:00:00,185.42,161
97992,1989-05-12 00:00:00,180.34,150
210694,1990-07-20 00:00:00,180.34,168
207517,1991-11-24 00:00:00,182.88,170
335606,1994-01-15 00:00:00,185.42,154
99323,1990-03-21 00:00:00,177.8,170
72441,1988-07-31 00:00:00,180.34,170
231674,1988-08-10 00:00:00,185.42,176
30805,1978-11-11 00:00:00,180.34,179
112471,1988-05-05 00:00:00,187.96,174
21123,1986-02-10 00:00:00,180.34,146
72393,1988-10-13 00:00:00,175.26,157
27843,1984-09-05 00:00:00,185.42,165
36050,1986-10-26 00:00:00,175.26,163
71898,1988-12-30 00:00:00,193.04,196
174850,1992-03-25 00:00:00,182.88,154
411616,1991-05-25 00:00:00,187.96,165
26461,1977-11-10 00:00:00,177.8,154
37194,1988-08-07 00:00:00,182.88,190
46059,1987-04-16 00:00:00,180.34,168
166471,1991-10-04 00:00:00,185.42,181
470814,1994-02-08 00:00:00,177.8,154
169750,1989-07-22 00:00:00,175.26,165
39638,1977-04-14 00:00:00,190.5,196
27838,1981-01-28 00:00:00,187.96,179
177942,1990-01-24 00:00:00,185.42,185
158886,1989-08-05 00:00:00,175.26,143
534485,1996-01-17 00:00:00,175.26,143
38231,1986-04-28 00:00:00,177.8,159
30516,1980-05-29 00:00:00,177.8,170
183331,1986-06-17 00:00:00,180.34,174
97789,1987-03-31 00:00:00,185.42,183
12005,1979-05-23 00:00:00,195.58,187
28971,1988-04-09 00:00:00,180.34,183
38828,1976-11-17 00:00:00,172.72,150
45413,1987-02-11 00:00:00,187.96,187
42971,1987-04-14 00:00:00,177.8,159
586199,1995-01-10 00:00:00,177.8,172
112107,1989-03-03 00:00:00,193.04,194
244774,1991-06-25 00:00:00,182.88,194
80555,1988-06-15 00:00:00,177.8,150
214984,1989-04-28 00:00:00,193.04,187
30930,1980-08-18 00:00:00,177.8,172
212152,1987-01-05 00:00:00,180.34,174
41156,1987-07-02 00:00:00,180.34,165
21785,1980-06-02 00:00:00,187.96,185
33731,1975-06-27 00:00:00,177.8,154
72900,1988-12-26 00:00:00,177.8,159
41365,1988-07-11 00:00:00,187.96,176
26326,1983-07-24 00:00:00,175.26,152
46079,1987-04-05 00:00:00,190.5,187
150747,1989-03-10 00:00:00,193.04,203
150468,1990-02-01 00:00:00,182.88,172
310374,1994-01-20 00:00:00,182.88,172
445509,1996-11-29 00:00:00,177.8,154
27420,1986-03-17 00:00:00,182.88,172
497753,1994-12-16 00:00:00,177.8,154
27661,1970-07-30 00:00:00,172.72,148
162885,1989-08-07 00:00:00,185.42,176
192780,1990-07-10 00:00:00,172.72,185
38999,1981-01-09 00:00:00,177.8,150
10474,1986-04-03 00:00:00,177.8,161
29580,1982-03-18 00:00:00,182.88,168
299618,1993-05-31 00:00:00,172.72,146
33683,1987-04-09 00:00:00,187.96,196
281862,1991-05-07 00:00:00,177.8,163
19264,1986-08-23 00:00:00,177.8,159
182567,1987-07-18 00:00:00,185.42,176
42327,1983-04-22 00:00:00,190.5,179
181066,1988-11-15 00:00:00,175.26,163
108568,1988-06-29 00:00:00,175.26,157
467056,1994-10-13 00:00:00,177.8,161
171229,1988-05-24 00:00:00,172.72,150
40993,1983-06-08 00:00:00,177.8,170
26699,1978-01-02 00:00:00,187.96,170
38577,1981-06-10 00:00:00,175.26,148
281111,1989-03-23 00:00:00,187.96,183
118730,1986-03-23 00:00:00,177.8,165
290411,1992-09-09 00:00:00,182.88,176
199916,1992-01-24 00:00:00,172.72,157
42901,1979-04-04 00:00:00,177.8,174
213885,1991-01-12 00:00:00,170.18,130
37581,1986-10-10 00:00:00,187.96,176
18925,1985-05-03 00:00:00,172.72,165
25753,1986-11-19 00:00:00,177.8,163
164029,1990-10-08 00:00:00,185.42,181
215768,1992-06-11 00:00:00,190.5,183
18820,1985-07-14 00:00:00,177.8,157
406283,1992-02-12 00:00:00,172.72,143
26959,1979-06-16 00:00:00,193.04,194
6911,1980-03-10 00:00:00,177.8,165
78324,1989-11-21 00:00:00,175.26,132
30251,1979-05-30 00:00:00,182.88,176
95228,1989-01-08 00:00:00,182.88,170
114963,1990-05-17 00:00:00,195.58,205
310355,1990-07-11 00:00:00,172.72,163
37357,1987-12-11 00:00:00,182.88,163
42297,1988-05-02 00:00:00,180.34,154
115297,1987-04-13 00:00:00,177.8,181
49836,1986-01-27 00:00:00,170.18,154
13225,1985-11-30 00:00:00,187.96,181
156793,1987-05-08 00:00:00,175.26,172
189982,1991-12-20 00:00:00,185.42,187
6853,1980-04-17 00:00:00,177.8,157
56816,1982-09-04 00:00:00,172.72,159
605654,1996-04-03 00:00:00,187.96,154
114671,1987-03-16 00:00:00,182.88,172
41666,1986-08-24 00:00:00,180.34,159
124127,1988-02-29 00:00:00,198.12,201
34580,1984-07-25 00:00:00,182.88,174
40709,1978-03-28 00:00:00,187.96,196
317937,1991-04-12 00:00:00,187.96,176
38435,1985-02-28 00:00:00,175.26,150
26141,1983-01-06 00:00:00,180.34,165
94323,1987-03-16 00:00:00,175.26,148
95513,1989-01-06 00:00:00,175.26,139
354475,1992-10-01 00:00:00,170.18,161
359188,1993-10-23 00:00:00,187.96,172
34222,1979-09-24 00:00:00,172.72,163
184822,1991-03-23 00:00:00,180.34,163
34520,1973-09-13 00:00:00,175.26,165
361751,1994-04-19 00:00:00,185.42,165
39701,1978-09-24 00:00:00,177.8,170
30468,1975-10-31 00:00:00,185.42,183
39502,1987-03-05 00:00:00,180.34,161
29590,1988-03-11 00:00:00,177.8,154
41708,1980-12-03 00:00:00,198.12,209
113239,1991-02-19 00:00:00,180.34,143
164141,1987-02-26 00:00:00,185.42,179
181357,1985-08-18 00:00:00,170.18,141
150313,1989-04-24 00:00:00,187.96,187
37417,1982-05-02 00:00:00,170.18,132
25588,1978-05-26 00:00:00,177.8,152
121286,1989-05-16 00:00:00,182.88,170
27605,1973-11-20 00:00:00,185.42,176
34320,1977-11-28 00:00:00,190.5,181
31288,1976-04-29 00:00:00,175.26,161
388522,1993-07-24 00:00:00,177.8,154
26956,1980-03-19 00:00:00,180.34,168
